video,SI,TI,TI_2,E,h,h_2,SC,TC,TC_2
0071,54.69489234375,17.910102546875002,25.868190453125,14.7132177890625,2.0973868578125003,3.3981353484375,14.7132177890625,8.882347492187499,10.464920007812498
0072,70.995710828125,20.419865796875,24.535801937500004,25.39594340625,3.0186824671875003,4.529446609375,25.39594340625,17.036432289062503,18.656881546875
0073,77.803210015625,11.2975210078125,18.20273946875,34.020658203125,1.5048709328125,2.0189766390625,34.020658203125,16.813530359375,20.511412781249998
0074,44.013219328125004,4.266008838125,8.0718400671875,16.59010828125,0.509924114625,0.9236480503125,16.59010828125,2.5242781754687504,4.2637795984375
0075,75.206602234375,9.991980578125,17.449014890625,44.094585578125006,1.0392776979687501,1.4996628968749999,44.094585578125006,18.791490828125,24.652385390625
0076,58.077806234375004,12.0885241953125,14.159226828125,13.2047110859375,1.3062813215625,1.815493359375,13.2047110859375,7.110924865625,8.278362396875
0077,49.494105859375,13.209014625,19.8426326875,15.331414585937502,1.4957802328125,2.5178749265624996,15.331414585937502,8.55705690625,10.0702295703125
0078,58.062830203125,5.97927271140625,10.461237096875,22.21857340625,0.8969804445156251,1.62964513703125,22.21857340625,5.449862259062501,9.2107157265625
0079,57.425243875,3.8599539078125,5.9948882109375,24.1198965625,0.4470781559375,0.6085488759375,24.1198965625,3.7170780421875,5.074302825
0080,45.44088996875,2.1117080953125003,3.8153812828125,13.1549243125,0.30301139468750005,0.3933309825,13.1549243125,3.4624442218750002,4.8147908453124995
0081,7.08063095,1.146010280203125,2.1362395023593748,0.6445566728125001,0.1031159946625,0.188484511515625,0.6445566728125001,0.22673100000781252,0.411464963625
0082,61.366471703125,35.304911828125,41.653179390625,19.029166375,6.58600121875,9.801279476562499,19.029166375,16.990600265625,19.024526015625
0083,35.841320484375004,14.609294471875,17.7740375796875,10.752996171875,2.16632645515625,2.92345277375,10.752996171875,6.931076359375,7.663995973437499
0084,113.74394053125,27.072629078124997,32.943660531249996,45.515576734374996,3.2181799625,4.903036737500001,45.515576734374996,27.895011921875,30.881069953125
0085,62.838013812499995,9.501570817187499,14.96611053125,20.026652578125,1.18667397,1.8375322234375,20.026652578125,9.7801813125,11.9056046015625
0086,62.575379140625,21.71729715625,27.48259371875,19.913134749999998,2.7232255796875,4.4776521921875,19.913134749999998,12.892571484375,14.818603500000002
0087,87.33549214062499,11.632636528125,16.850660796875,26.974027359375,1.3532898615625002,1.6203126421875,26.974027359375,13.6349673046875,16.370208406249997
0088,16.335711171874998,2.710835556484375,5.0884028084218755,3.50646281875,0.190588405875,0.349828604278125,3.50646281875,0.47546666092187495,0.7715034593906249
0089,21.830676078125002,0.6960643953125,1.17130357953125,3.4511523296875,0.090733822578125,0.1220778418125,3.4511523296875,1.10942699984375,1.3958764328125
0090,31.749029390625,7.530808065625,9.8217848984375,9.3309065703125,1.3241863171875,2.0394258453125,9.3309065703125,6.3938902515625,7.133678534375001
0091,34.734934796874995,12.15948094375,16.603477171875,12.3859348828125,1.33359801859375,2.2436042015625,12.3859348828125,7.7105409890625,8.715008259375
0092,57.60708259375,8.30644299078125,11.8664767296875,18.461150109374998,0.91345079734375,1.3664514821875002,18.461150109374998,8.3922672765625,10.13480946875
0093,72.17602206250001,32.90208757812499,40.547446359375,24.193363828125,5.01319363125,8.4968661375,24.193363828125,18.0225596875,20.800246453125002
0094,42.994520015625,3.97279767671875,7.5293934559375,29.89158721875,0.5725794255156251,1.0787303343125,29.89158721875,5.71350117671875,10.4569259428125
0095,43.93317559375,12.7750281015625,16.15455234375,21.223532796875002,2.20529568125,3.0772317187500002,21.223532796875002,12.3812365234375,13.68688746875
0096,41.9502623125,26.429082453124998,35.450123671875,13.065045148437498,3.9432405171875,6.4130145890625,13.065045148437498,10.38011084375,12.193725906249998
0097,60.078657765625,10.537949335937501,14.644802703125,21.88611071875,1.5836342015625,2.2796817484375,21.88611071875,9.630546187499998,11.399517890625
0098,39.12419634375,32.182391265625,39.675782546875,11.7143005390625,5.565921698437499,7.2662467890624995,11.7143005390625,11.2448552109375,12.352108421875
0099,42.520663234375,9.4155030875,15.467682203125001,13.007960510937501,1.3681556857812502,2.3090894187499997,13.007960510937501,5.482387078125,7.35314153125
0100,17.3565491875,1.30338070234375,2.2878634746874997,3.369706021875,0.14515586003125,0.23800696779687502,3.369706021875,1.01647238921875,1.4626100509375
0101,78.59920125,34.126454609374996,38.509247,26.672335390625,7.3270236421875,10.1220059890625,26.672335390625,21.671600031249998,23.7174718125
0102,22.851266359375,8.3148979640625,11.443808231250001,4.9328311640625,0.71397295390625,1.1026717403125,4.9328311640625,2.9260879593749998,3.3671126109375
0103,66.11960275,24.296882609375004,29.744791328125,27.44020640625,5.0152060875,7.5228142609374995,27.44020640625,19.913990249999998,22.147626453125
0104,30.460704078124998,14.026026976562502,20.586253515625,2.6913867468749997,1.0609475890625,1.3768490515625,2.6913867468749997,2.342095184375,2.5320367640625
0105,57.77591834375,2.2498679828125,3.319297775,26.634076203125,0.37711596031249994,0.48833645484375,26.634076203125,3.0917215671875,4.3734201187499995
0106,17.91523884375,2.686604858125,4.6893560720312495,2.8966463359374997,0.205746308796875,0.31427433217187495,2.8966463359374997,0.97014538046875,1.2638428921875
0107,95.120504953125,7.648302864062501,13.445729260937501,36.83864078125,1.0888049703124998,1.4069629375,36.83864078125,12.245362189062499,17.3621072421875
0108,106.4610056875,9.12774553125,16.170200015625,59.678274,1.2234516734374998,1.5439317640625,59.678274,18.518962203125003,25.83031846875
0109,49.168884562500004,7.26663206421875,11.57365580640625,9.0005564828125,0.8805026621718749,1.314507543109375,9.0005564828125,3.16836271515625,4.32952847140625
0110,30.568503609375,7.35516249375,9.837469132812501,5.534222293749999,0.86525663140625,1.4120838428125002,5.534222293749999,3.7137637484375,4.2515810921875
0111,29.958081015624998,20.70981578125,20.79167778125,10.2436816484375,1.9260937296875,2.0400921187499996,10.2436816484375,5.6396120734375,5.8961361703125
0112,75.204135890625,22.9152151875,28.201544109375,28.833135109375,2.9522363609375,4.8897585671875,28.833135109375,18.95341646875,21.238680906250003
0113,72.90247175,13.505294765624999,18.889409578125,23.08672134375,1.35938471671875,1.9355391953125,23.08672134375,13.0488759140625,14.8682034765625
0114,39.117084078124996,9.2122886359375,12.667323998437501,13.6822276484375,1.0528216481250001,1.624025125625,13.6822276484375,7.145735598437501,8.5072109140625
0115,43.63994484375,15.307748734375,18.857042484375,17.951495515625,3.301294484375,4.5588414890625,17.951495515625,12.7075105625,13.902158328125
0116,13.716351203125,0.932417559375,1.2608329181250002,1.92393308125,0.030972093453125002,0.04397580815625,1.92393308125,0.25738532640625,0.35181648328125004
0117,87.1488885,8.3891416703125,14.4405240546875,56.70989845312501,1.1025228031249998,1.4833627062499999,56.70989845312501,16.6327825625,22.887501968749998
0118,73.47501657812501,10.851236084375,17.228215828125002,32.21704028125,3.0086413921875,3.0429658875000003,32.21704028125,13.4210218671875,17.124250085937497
0119,54.65182665625,12.484486385937501,16.50961455625,20.089354828125,1.6677926760937498,2.49803423828125,20.089354828125,10.300923615624999,12.14006224375
0120,41.407541765625,7.411360773437499,11.9078449609375,10.6822070546875,0.5897198990625,0.9384163354687499,10.6822070546875,4.9519191109375,6.0534785125
0121,19.038527359375003,4.9597659781250005,7.5003903015625,4.7386181828125,0.43640081625000005,0.6213555670312501,4.7386181828125,2.5134901750000003,3.0409505015625
0122,22.960819359375,3.376927992796875,6.49549507578125,3.0602062062499997,0.372068317703125,0.71240083275,3.0602062062499997,1.14283453209375,2.0597952975
0123,41.658188624999994,8.446115509375,12.3077372890625,8.939735500000001,0.879666079375,1.365309734375,8.939735500000001,4.8185262125,5.720759565625
0124,4.502674703125,0.025464372656249998,0.04153451625,0.00769316203125,0.00287561490625,0.004738551171875,0.00769316203125,0.003597312421875,0.0053450115156249995
0125,29.47429259375,9.6439524296875,13.956534460937501,8.38680315625,0.93231083125,1.4518618890625001,8.38680315625,4.355054309375,5.180628203125
0126,40.490876031250004,16.5578209609375,21.7144373125,11.9036830859375,2.3315123109374998,3.6148174515625,11.9036830859375,8.7094943203125,9.74071640625
0127,42.597577375,15.25313428125,22.424215828125,13.6632818203125,1.90458465625,3.0442337468750003,13.6632818203125,8.2463836765625,9.80144009375
0128,83.3980239375,21.8192483234375,30.1689926875,28.756372046875,2.60323111984375,4.259549434375,28.756372046875,16.065763271875,18.969351609375
0129,67.14617965625001,13.465363296875001,18.424925218749998,19.976309578125,1.633846471875,2.566019846875,19.976309578125,10.7446098984375,12.6557432890625
0130,43.2264196875,14.073954257812499,19.609542078125,11.736541828125,1.70499748125,2.7754229578125,11.736541828125,6.3168734984375,7.5858981421875
0131,39.44260990625,24.6828393921875,32.591124890625004,5.931928884375001,3.67410155390625,5.098504726718751,5.931928884375001,5.7171992203125,6.705853440625
0132,61.996674140625,10.644031671874998,13.7892295546875,22.1289283125,1.2366530171874999,1.7834429578125,22.1289283125,10.735784945312501,12.8145866328125
0133,79.75118331249999,14.6934739578125,21.953557632812498,29.498956140624998,1.923898593125,3.192667628125,29.498956140624998,13.422251671875,16.3637430625
0134,30.294088765625,24.690461015625,32.089737078125,9.217166648437502,2.6670819640624996,3.53442833125,9.217166648437502,7.5809134578125,8.105794467187499
0135,86.85595220312501,10.9244876859375,17.3108238203125,29.495786468749998,1.033068831875,1.5368525215625,29.495786468749998,11.899006325,14.5453521375
0136,43.263954031249995,11.4048846328125,15.360830796875,8.404376378125,1.0203159334375,1.5864095093750001,8.404376378125,5.27462449375,5.981817265625001
0137,2.47329828125,0.0513407393984375,0.0810203629375,0.009113076939062499,0.005248903549742187,0.00683264504878125,0.009113076939062499,0.0065927818448437495,0.0073890607491875005
0138,44.874248843749996,4.5775669953125,7.699151223437499,12.1620306796875,0.6107903078125,0.8583180165625,12.1620306796875,4.9253345421875,6.42048564375
0139,60.4086546875,22.75690240625,25.996326749999998,29.259266578125,2.6030909593750002,4.260969957812501,29.259266578125,19.909781203125,21.883526265625
0140,73.565850671875,9.4120586953125,11.6976325703125,29.711012703125,1.0198784314062501,1.4720442578125,29.711012703125,6.131152489062499,8.4703021
0141,88.45966874999999,29.129997140625,38.017186828125006,30.077038218749998,3.6187453109375003,6.0196179828125,30.077038218749998,20.267334601562496,22.814106421875
0142,40.131227109375004,23.585149484375,32.82190671875,9.2007043203125,2.8233421921875,4.3168830453125,9.2007043203125,7.3965246390625,8.4881434375
0143,74.92785749999999,36.9849565625,42.487690640625004,33.4103828125,7.5685652,10.580379637500002,33.4103828125,27.0599399375,28.935859734375
0144,50.487923234375,3.51558325484375,5.3582565453125,12.52727478125,0.261107739671875,0.40825767125,12.52727478125,1.55716443078125,2.22250488125
0145,62.288416359375,5.4484174515625,9.7854582921875,34.293547140625,1.35187482265625,1.4797515346874999,34.293547140625,8.9426021203125,13.133422593750002
0146,55.51748725,12.695290578125,17.193469828124996,13.26879275,1.36977114375,2.0962135703125,13.26879275,7.715100053125,8.9243667328125
0147,84.62123753124999,25.93132559375,31.381456234375,31.734201390625003,3.6484821125,5.8806478921875005,31.734201390625003,21.16718428125,23.54248475
0148,26.03584890625,8.30279320953125,12.212385214687501,6.7362371484375,1.734368904,2.73169607025,6.7362371484375,3.9063305396874997,5.10497561546875
0149,19.564099921875,0.7246141103125,1.22167034859375,5.218282503125,0.12379034822656249,0.20926988565625,5.218282503125,1.0659635225000001,1.68043813125
0150,9.84031341875,1.9349051759375002,3.0599210984375,3.2830474231054687,0.31612172359375,0.465634397890625,3.2830474231054687,1.9988059748125,2.29881081
0151,39.52670475,6.31548028578125,11.584887210937502,13.2963132890625,0.8436439505468749,1.5053843109375,13.2963132890625,4.51953311546875,7.643080306249999
0152,26.94446134375,6.88119601,10.138197493749999,2.508960209375,0.73831396375,1.05698130625,2.508960209375,1.86203199921875,2.1033851921875
0153,50.804852765625,4.2090138515625,7.0829908859375,13.581188945312501,0.5151863565625,0.74970212140625,13.581188945312501,4.28611668125,5.821473509375
0154,19.0573424375,17.089753218749998,23.9211924375,4.1698290890625005,1.59654924765625,2.5246670765625,4.1698290890625005,3.42004154375,4.0662475515625
0155,76.537523578125,19.35518528125,28.773134562499997,64.65977982812501,1.7460106671875,1.9398708078125,64.65977982812501,36.971143890625,42.39304159375
0156,44.248234265625,9.1189265328125,15.028480492187501,15.027406246875,1.5499953393750001,2.3880240078125006,15.027406246875,7.689935109375,9.7115741140625
0157,66.14916301562499,26.775361390624997,32.098446875,24.163687718749998,5.694459882812501,8.87894266875,24.163687718749998,18.61262690625,21.3808260625
0158,55.399340374999994,2.24807790625,2.9499457156249997,27.034219531250002,0.143593410875,0.2027571809375,27.034219531250002,1.36811394640625,1.7758085234375
0159,21.797816625,3.82670120671875,6.6202355031249995,3.1351593500000003,0.439223307390625,0.69354604578125,3.1351593500000003,1.43230592328125,1.7819035171875
0160,44.282339140625,5.47207404578125,10.413523765625,16.3255126875,0.568193291,1.078898265625,16.3255126875,4.233710865609375,7.957707778124999
0161,39.47726415625,16.830599859375,23.8878994375,14.1444682578125,2.0656755625,3.5262469609375,14.1444682578125,10.201735421875,11.25014628125
0162,65.123119515625,11.0770239984375,15.2465159296875,20.979969484375,1.4053264635937501,2.035962859375,20.979969484375,10.050996796875001,12.1849082890625
0163,96.51472684375,19.413969859375,25.319026625,36.983015359375,2.5138301625,4.116921903125,36.983015359375,19.219096874999998,22.690494656250003
0164,48.75099684375,22.2863201796875,29.206293890625002,17.087820906250002,2.534507628125,4.06521216875,17.087820906250002,11.0497686015625,12.6788238046875
0165,25.7268459375,4.17049404375,6.691148096875,4.980918834375,0.576047185625,0.9300314715625,4.980918834375,2.763462203125,3.4451987656250003
0166,27.820032140625003,10.52774678125,15.5223428828125,5.973655107812499,0.8915808776562499,1.43049499140625,5.973655107812499,3.397618971875,4.1209820234375005
0167,67.383017671875,15.762271742187501,20.834425734375,25.052109140625,1.7724888171875,2.7799940515625003,25.052109140625,14.268135789062502,16.3109943125
0168,39.130068593749996,6.3641095078125005,9.3993782734375,10.244667296875,0.7343271356250001,1.01522326828125,10.244667296875,5.4885035703125,6.4323221593749995
0169,14.446819968749999,8.2712995396875,12.2529807671875,3.158351925,0.722224614375,1.18826350140625,3.158351925,2.3222662484375,2.7030195218750004
0170,43.039934515625006,1.20042125,2.1006742625,10.888266390625,0.417796964375,0.40873727843749996,10.888266390625,2.404297384375,3.347646659375
0171,25.32586621875,8.648934,12.219032546874999,8.00984070625,1.2021215890625,1.8045295578125002,8.00984070625,6.1305184390625005,6.476344975
0172,31.980560203125,21.816291109375,28.350260609375,4.36350410625,2.10143050625,2.9353592187500004,4.36350410625,4.0718369453125005,4.564512656250001
0173,51.48222709375,16.14182065625,22.645110968749997,16.361150257812497,2.0063159828125,3.205921221875,16.361150257812497,9.7397026796875,11.29768940625
0174,25.342799234375,4.206676790625,8.113576688906251,5.166173954687499,0.43487756553125,0.83357720796875,5.166173954687499,1.72183035859375,3.141381368359375
0175,59.053955125,18.50296540625,26.3024558125,18.03890078125,2.2582720171874997,3.6222758390625,18.03890078125,10.7718339609375,12.5757139140625
0176,69.36119409375,24.710114421874998,30.637487140624998,27.8036489375,3.7141592046875003,5.9467905640625,27.8036489375,19.451390124999996,21.51793478125
0177,48.1856930625,5.3124646629687495,10.068798140624999,18.818899765625,0.5466028894687499,1.0334307015625,18.818899765625,4.62948342734375,8.6736712890625
0178,57.83261478125,14.925985351562499,18.744268625,21.633876656250003,2.8356802484375,4.098631034375,21.633876656250003,14.657872828124999,16.3055817890625
0179,31.189726,8.869330743749998,13.2592816953125,6.2175140453125,0.7665915820312501,1.0846071815624998,6.2175140453125,3.4331394,4.0515335906250005
0180,39.059555640625,22.8933533075,27.551511379687497,16.9791623515625,4.51157088825,6.02861794890625,16.9791623515625,12.074024477656248,13.1432898046875
0181,35.894493796875004,16.4975628125,21.5477713203125,13.8259467734375,1.939828978125,3.18099088125,13.8259467734375,9.3761266765625,10.41070025
0182,31.683580156250002,13.85068219140625,14.64655333125,10.7376700703125,3.41357903328125,3.69322859109375,10.7376700703125,7.7673239218750005,8.102832517187501
0183,75.67939165625,14.944907789062501,20.56494153125,24.412957359375,1.5664496984375,2.4099560421875,24.412957359375,13.743547265625,15.77661746875
0184,103.04925298437499,10.62706519375,14.0625882890625,39.373007484375,1.207485390625,1.7274852078125,39.373007484375,4.669467687499999,5.960389807812501
0185,54.44591595312501,6.845727943749999,10.135511726562502,18.893781921875,0.7079462703125,0.9712951264062499,18.893781921875,8.8109621171875,10.455991590625
0186,32.593890875,4.400194365468749,7.2559748359375,8.102197140625,0.6029702657812499,1.0131122576562501,8.102197140625,3.58369554,4.4859684421875
0187,64.295498640625,5.317876715624999,6.9885425671875,30.94706403125,0.7996630717187501,1.0443731921875,30.94706403125,5.964340818750001,7.8119789671875
0188,13.9846328359375,10.2326132684375,17.249627790625,1.7557977296875,0.549245004453125,0.8532368685937499,1.7557977296875,1.3744559828125,1.6516443625
0189,86.389689578125,4.42759888046875,8.33437922453125,31.787309203124998,0.4538832755234375,0.835591171015625,31.787309203124998,5.1001876484375,9.41497553734375
0190,38.63477384375,8.6023583125,11.2011020796875,7.7200521859375,0.78664578078125,1.12836107890625,7.7200521859375,3.6496586984375003,4.40079206875
0191,45.86640653124999,16.600165250000003,23.533360968750003,13.9455637890625,1.8568206328124999,3.0606229328125,13.9455637890625,9.5459820609375,10.698456054687501
0192,72.29115862500001,19.69042992078125,31.7078389375,25.885311453125,3.046458761828125,5.1986536875,25.885311453125,11.8095757790625,17.625273453124997
0193,123.074631390625,7.9299422546875,13.2484222265625,66.97392446875,1.30726759390625,1.639036271875,66.97392446875,16.5029075359375,24.486419359375
0194,29.46941159375,3.7766184156250002,6.635334303125,12.5275965234375,0.6948602421875001,0.9593815370312501,12.5275965234375,5.6961798625,7.4684826203125
